2026-03-02 00:44:05 | MODIFIED | C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows-gather.db-wal
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.857.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.857.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.857.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Program Files\PowerToys\modules\PowerRename\resources.pri
2026-03-02 00:44:21 | MODIFIED | C:\Program Files\PowerToys\modules\PowerRename\Assets\Square44x44Logo.png
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.857.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:21 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:21 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.858.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:22 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.859.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.859.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.859.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.859.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.859.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.859.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:22 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.860.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.860.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:22 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.861.aodl
2026-03-02 00:44:22 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.861.aodl
2026-03-02 00:44:23 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.861.aodl
2026-03-02 00:44:23 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:23 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.862.aodl
2026-03-02 00:44:23 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.862.aodl
2026-03-02 00:44:23 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:23 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.863.aodl
2026-03-02 00:44:23 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.863.aodl
2026-03-02 00:44:23 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-wal
2026-03-02 00:44:23 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SyncEngineDatabase.db-wal
2026-03-02 00:44:23 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SyncEngineDatabase.db
2026-03-02 00:44:23 | CREATED | C:\Users\hp world\OneDrive\Desktop\New Text Document (2).txt
2026-03-02 00:44:24 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.863.aodl
2026-03-02 00:44:24 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:24 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.864.aodl
2026-03-02 00:44:24 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.864.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.864.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:25 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.865.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.865.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.865.aodl
2026-03-02 00:44:25 | MODIFIED | C:\ProgramData\Packages\Microsoft.VisualStudioCode_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\c5f498fe06ad08e6.dat
2026-03-02 00:44:25 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:25 | MODIFIED | C:\ProgramData\Packages\Microsoft.VisualStudioCode_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\c5f498fe06ad08e6_COM15.dat
2026-03-02 00:44:25 | MODIFIED | C:\ProgramData\Packages\Microsoft.VisualStudioCode_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\c5f498fe06ad08e6.dat
2026-03-02 00:44:25 | MODIFIED | C:\Windows\Prefetch\DLLHOST.EXE-0A783D2B.pf
2026-03-02 00:44:25 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:25 | MODIFIED | C:\Windows\Prefetch\DLLHOST.EXE-A5B225E8.pf
2026-03-02 00:44:25 | MODIFIED | C:\ProgramData\Packages\Microsoft.OneDriveSync_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\cfb7526c20df1279.dat
2026-03-02 00:44:25 | MODIFIED | C:\Windows\Prefetch\DLLHOST.EXE-A5B225E8.pf
2026-03-02 00:44:25 | MODIFIED | C:\ProgramData\Packages\Microsoft.OneDriveSync_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\cfb7526c20df1279_COM15.dat
2026-03-02 00:44:25 | MODIFIED | C:\ProgramData\Packages\Microsoft.OneDriveSync_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\cfb7526c20df1279.dat
2026-03-02 00:44:27 | MODIFIED | C:\Windows\System32\sru\SRU.chk
2026-03-02 00:44:27 | MODIFIED | C:\Windows\System32\sru\SRU.chk
2026-03-02 00:44:27 | MODIFIED | C:\Windows\System32\sru\SRUDB.dat
2026-03-02 00:44:27 | MODIFIED | C:\Windows\System32\sru\SRUDB.jfm
2026-03-02 00:44:27 | MODIFIED | C:\Windows\System32\sru\SRU.chk
2026-03-02 00:44:27 | MODIFIED | C:\Windows\System32\sru\SRU.log
2026-03-02 00:44:27 | CREATED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\ad30f608-a044-445b-97fd-9b0c9a59668f.tmp
2026-03-02 00:44:27 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\ad30f608-a044-445b-97fd-9b0c9a59668f.tmp
2026-03-02 00:44:27 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\ad30f608-a044-445b-97fd-9b0c9a59668f.tmp
2026-03-02 00:44:27 | CREATED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF79785f.TMP
2026-03-02 00:44:27 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:27 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:27 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Preferences
2026-03-02 00:44:27 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:27 | MODIFIED | C:\ProgramData\AVG\Antivirus\ipwl.cache
2026-03-02 00:44:27 | MODIFIED | C:\ProgramData\AVG\Antivirus\dns.cache
2026-03-02 00:44:27 | MODIFIED | C:\ProgramData\AVG\Antivirus\visit.cache
2026-03-02 00:44:27 | MODIFIED | C:\ProgramData\AVG\Antivirus\visit.cache
2026-03-02 00:44:27 | MODIFIED | C:\ProgramData\AVG\Antivirus\dest-servers.cache
2026-03-02 00:44:27 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\PowerToys\FancyZones\Logs\v0.69.1\log_2026-03-01.txt
2026-03-02 00:44:27 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\PowerToys\FancyZones\Logs\v0.69.1\log_2026-03-02.txt
2026-03-02 00:44:27 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.866.aodl
2026-03-02 00:44:27 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:27 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.867.aodl
2026-03-02 00:44:27 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.867.aodl
2026-03-02 00:44:29 | MODIFIED | C:\ProgramData\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\3a3ad21182641916.dat
2026-03-02 00:44:29 | MODIFIED | C:\ProgramData\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\3a3ad21182641916_COM15.dat
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\User.dat
2026-03-02 00:44:29 | MODIFIED | C:\ProgramData\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\3a3ad21182641916.dat
2026-03-02 00:44:29 | MODIFIED | C:\Windows\Prefetch\DLLHOST.EXE-C5A8847C.pf
2026-03-02 00:44:29 | MODIFIED | C:\ProgramData\Packages\Microsoft.PowerToys.PowerRenameContextMenu_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\3d431036a46cf16e.dat
2026-03-02 00:44:29 | MODIFIED | C:\ProgramData\Packages\Microsoft.PowerToys.PowerRenameContextMenu_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\3d431036a46cf16e_COM15.dat
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\Microsoft.PowerToys.PowerRenameContextMenu_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\Microsoft.PowerToys.PowerRenameContextMenu_8wekyb3d8bbwe\SystemAppData\Helium\User.dat
2026-03-02 00:44:29 | MODIFIED | C:\Windows\Prefetch\DLLHOST.EXE-8BE7E5AA.pf
2026-03-02 00:44:29 | MODIFIED | C:\ProgramData\Packages\Microsoft.PowerToys.PowerRenameContextMenu_8wekyb3d8bbwe\S-1-5-21-2117505682-998817313-2681526960-1001\SystemAppData\Helium\Cache\3d431036a46cf16e.dat
2026-03-02 00:44:29 | MODIFIED | C:\Windows\Prefetch\DLLHOST.EXE-8BE7E5AA.pf
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.867.aodl
2026-03-02 00:44:29 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:29 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.868.aodl
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.868.aodl
2026-03-02 00:44:29 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.868.aodl
2026-03-02 00:44:30 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.868.aodl
2026-03-02 00:44:30 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:30 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.868.odl
2026-03-02 00:44:30 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.869.aodl
2026-03-02 00:44:30 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.869.aodl
2026-03-02 00:44:30 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.869.aodl
2026-03-02 00:44:30 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:30 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.870.aodl
2026-03-02 00:44:31 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.870.aodl
2026-03-02 00:44:31 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:31 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.871.aodl
2026-03-02 00:44:31 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.871.aodl
2026-03-02 00:44:32 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\AD2F1837.OMENCommandCenter_v10z8vjag6ke6\LocalCache\Local\HPOMEN\HPOMENBG_20260302.log
2026-03-02 00:44:33 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.871.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:33 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.872.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.872.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.872.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:33 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.873.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.873.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.873.aodl
2026-03-02 00:44:33 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.873.aodl
2026-03-02 00:44:33 | MODIFIED | C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows-gather.db-wal
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.873.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:34 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.874.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.874.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.874.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.874.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.874.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.874.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:34 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.875.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.875.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.875.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:34 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.876.aodl
2026-03-02 00:44:34 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.876.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.876.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:35 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.877.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.877.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.877.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.877.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.877.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:35 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.878.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.878.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.878.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 00:44:35 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.879.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.879.aodl
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-wal
2026-03-02 00:44:35 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-01.1914.3556.879.aodl
